"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Coleoptera"	105	12	"calibrated"	"sum"	7	2663	719	1675	59	184	401	30	112	0.0352238805970149	0.16304347826087	738	11	620	253	404	70	38	0.0149051490514905	0.542857142857143	0.0290095317032739	0.267716535433071
"Coleoptera"	106	12	"calibrated"	"sum"	8	2663	728	1675	62	184	401	30	106	0.0370149253731343	0.16304347826087	738	12	620	253	404	70	37	0.016260162601626	0.528571428571429	0.0306672192291753	0.263779527559055
"Coleoptera"	107	12	"calibrated"	"sum"	9	2663	744	1675	71	184	401	30	103	0.0423880597014925	0.16304347826087	738	17	620	253	404	70	37	0.0230352303523035	0.528571428571429	0.0364691255698301	0.263779527559055
"Coleoptera"	108	12	"calibrated"	"sum"	10	2663	755	1675	76	184	401	30	99	0.0453731343283582	0.16304347826087	738	18	620	253	404	70	37	0.024390243902439	0.528571428571429	0.0389556568586821	0.263779527559055
"Coleoptera"	109	1	"raw"	"max"	2	2663	635	1675	31	184	401	34	154	0.0185074626865672	0.184782608695652	738	2	620	253	404	70	41	0.002710027100271	0.585714285714286	0.0136759220886863	0.295275590551181
"Coleoptera"	110	1	"raw"	"max"	3	2663	652	1675	38	184	401	33	144	0.0226865671641791	0.179347826086957	738	4	620	253	404	70	40	0.005420054200542	0.571428571428571	0.0174057190219644	0.28740157480315
"Coleoptera"	111	1	"raw"	"max"	4	2663	673	1675	51	184	401	33	136	0.0304477611940299	0.179347826086957	738	5	620	253	404	70	39	0.0067750677506775	0.557142857142857	0.0232076253626191	0.283464566929134
"Coleoptera"	112	1	"raw"	"max"	5	2663	707	1675	69	184	401	33	125	0.0411940298507463	0.179347826086957	738	9	620	253	404	70	39	0.0121951219512195	0.557142857142857	0.0323249067550767	0.283464566929134
"Coleoptera"	113	1	"raw"	"max"	6	2663	739	1675	81	184	401	32	112	0.0483582089552239	0.173913043478261	738	12	620	253	404	70	39	0.016260162601626	0.557142857142857	0.0385412349772068	0.279527559055118
"Coleoptera"	114	1	"raw"	"max"	7	2663	766	1675	95	184	401	32	104	0.0567164179104478	0.173913043478261	738	15	620	253	404	70	38	0.0203252032520325	0.542857142857143	0.0455864069622876	0.275590551181102
"Coleoptera"	115	1	"raw"	"max"	8	2663	785	1675	106	184	401	32	99	0.0632835820895522	0.173913043478261	738	23	620	253	404	70	38	0.0311653116531165	0.542857142857143	0.0534604227103191	0.275590551181102
"Coleoptera"	116	1	"raw"	"max"	9	2663	805	1675	120	184	401	32	97	0.0716417910447761	0.173913043478261	738	25	620	253	404	70	38	0.0338753387533875	0.542857142857143	0.0600911728139246	0.275590551181102
"Coleoptera"	117	1	"raw"	"max"	10	2663	826	1675	133	184	401	30	91	0.0794029850746269	0.16304347826087	738	29	620	253	404	70	38	0.0392953929539295	0.542857142857143	0.0671363447990054	0.267716535433071
"Coleoptera"	118	2	"raw"	"max"	2	2663	629	1675	31	184	401	35	157	0.0185074626865672	0.190217391304348	738	2	620	253	404	70	40	0.002710027100271	0.571428571428571	0.0136759220886863	0.295275590551181
"Coleoptera"	119	2	"raw"	"max"	3	2663	647	1675	38	184	401	34	147	0.0226865671641791	0.184782608695652	738	4	620	253	404	70	39	0.005420054200542	0.557142857142857	0.0174057190219644	0.28740157480315
"Coleoptera"	120	2	"raw"	"max"	4	2663	669	1675	51	184	401	34	138	0.0304477611940299	0.184782608695652	738	5	620	253	404	70	38	0.0067750677506775	0.542857142857143	0.0232076253626191	0.283464566929134
"Coleoptera"	121	2	"raw"	"max"	5	2663	703	1675	69	184	401	34	127	0.0411940298507463	0.184782608695652	738	9	620	253	404	70	38	0.0121951219512195	0.542857142857143	0.0323249067550767	0.283464566929134
"Coleoptera"	122	2	"raw"	"max"	6	2663	735	1675	81	184	401	33	114	0.0483582089552239	0.179347826086957	738	12	620	253	404	70	38	0.016260162601626	0.542857142857143	0.0385412349772068	0.279527559055118
"Coleoptera"	123	2	"raw"	"max"	7	2663	761	1675	95	184	401	33	106	0.0567164179104478	0.179347826086957	738	15	620	253	404	70	38	0.0203252032520325	0.542857142857143	0.0455864069622876	0.279527559055118
"Coleoptera"	124	2	"raw"	"max"	8	2663	781	1675	106	184	401	33	100	0.0632835820895522	0.179347826086957	738	23	620	253	404	70	38	0.0311653116531165	0.542857142857143	0.0534604227103191	0.279527559055118
"Coleoptera"	125	2	"raw"	"max"	9	2663	801	1675	120	184	401	33	98	0.0716417910447761	0.179347826086957	738	25	620	253	404	70	38	0.0338753387533875	0.542857142857143	0.0600911728139246	0.279527559055118
"Coleoptera"	126	2	"raw"	"max"	10	2663	822	1675	133	184	401	31	92	0.0794029850746269	0.168478260869565	738	29	620	253	404	70	38	0.0392953929539295	0.542857142857143	0.0671363447990054	0.271653543307087
"Coleoptera"	127	3	"raw"	"max"	2	2663	616	1675	32	184	401	43	166	0.0191044776119403	0.233695652173913	738	3	620	253	404	70	42	0.0040650406504065	0.6	0.014504765851637	0.334645669291339
"Coleoptera"	128	3	"raw"	"max"	3	2663	633	1675	39	184	401	42	156	0.0232835820895522	0.228260869565217	738	5	620	253	404	70	41	0.0067750677506775	0.585714285714286	0.018234562784915	0.326771653543307
"Coleoptera"	129	3	"raw"	"max"	4	2663	654	1675	52	184	401	42	148	0.031044776119403	0.228260869565217	738	6	620	253	404	70	40	0.008130081300813	0.571428571428571	0.0240364691255698	0.322834645669291
"Coleoptera"	130	3	"raw"	"max"	5	2663	688	1675	70	184	401	42	137	0.0417910447761194	0.228260869565217	738	10	620	253	404	70	40	0.013550135501355	0.571428571428571	0.0331537505180274	0.322834645669291
"Coleoptera"	131	3	"raw"	"max"	6	2663	720	1675	82	184	401	41	124	0.048955223880597	0.222826086956522	738	13	620	253	404	70	40	0.0176151761517615	0.571428571428571	0.0393700787401575	0.318897637795276
"Coleoptera"	132	3	"raw"	"max"	7	2663	747	1675	96	184	401	41	116	0.0573134328358209	0.222826086956522	738	16	620	253	404	70	39	0.021680216802168	0.557142857142857	0.0464152507252383	0.31496062992126
"Coleoptera"	133	3	"raw"	"max"	8	2663	766	1675	107	184	401	41	111	0.0638805970149254	0.222826086956522	738	24	620	253	404	70	39	0.032520325203252	0.557142857142857	0.0542892664732698	0.31496062992126
"Coleoptera"	134	3	"raw"	"max"	9	2663	786	1675	121	184	401	41	109	0.0722388059701493	0.222826086956522	738	26	620	253	404	70	39	0.035230352303523	0.557142857142857	0.0609200165768753	0.31496062992126
"Coleoptera"	135	3	"raw"	"max"	10	2663	807	1675	134	184	401	39	103	0.08	0.21195652173913	738	30	620	253	404	70	39	0.040650406504065	0.557142857142857	0.0679651885619561	0.307086614173228
"Coleoptera"	136	4	"raw"	"max"	2	2663	614	1675	32	184	401	41	167	0.0191044776119403	0.222826086956522	738	3	620	253	404	70	40	0.0040650406504065	0.571428571428571	0.014504765851637	0.318897637795276
"Coleoptera"	137	4	"raw"	"max"	3	2663	632	1675	39	184	401	40	157	0.0232835820895522	0.217391304347826	738	5	620	253	404	70	39	0.0067750677506775	0.557142857142857	0.018234562784915	0.311023622047244
"Coleoptera"	138	4	"raw"	"max"	4	2663	654	1675	52	184	401	40	148	0.031044776119403	0.217391304347826	738	6	620	253	404	70	38	0.008130081300813	0.542857142857143	0.0240364691255698	0.307086614173228
"Coleoptera"	139	4	"raw"	"max"	5	2663	688	1675	70	184	401	40	137	0.0417910447761194	0.217391304347826	738	10	620	253	404	70	38	0.013550135501355	0.542857142857143	0.0331537505180274	0.307086614173228
"Coleoptera"	140	4	"raw"	"max"	6	2663	720	1675	82	184	401	39	124	0.048955223880597	0.21195652173913	738	13	620	253	404	70	38	0.0176151761517615	0.542857142857143	0.0393700787401575	0.303149606299213
"Coleoptera"	141	4	"raw"	"max"	7	2663	746	1675	96	184	401	39	116	0.0573134328358209	0.21195652173913	738	16	620	253	404	70	38	0.021680216802168	0.542857142857143	0.0464152507252383	0.303149606299213
"Coleoptera"	142	4	"raw"	"max"	8	2663	766	1675	107	184	401	39	110	0.0638805970149254	0.21195652173913	738	24	620	253	404	70	38	0.032520325203252	0.542857142857143	0.0542892664732698	0.303149606299213
"Coleoptera"	143	4	"raw"	"max"	9	2663	786	1675	121	184	401	39	108	0.0722388059701493	0.21195652173913	738	26	620	253	404	70	38	0.035230352303523	0.542857142857143	0.0609200165768753	0.303149606299213
"Coleoptera"	144	4	"raw"	"max"	10	2663	807	1675	134	184	401	37	102	0.08	0.201086956521739	738	30	620	253	404	70	38	0.040650406504065	0.542857142857143	0.0679651885619561	0.295275590551181
"Coleoptera"	145	5	"raw"	"max"	2	2663	617	1675	33	184	401	43	166	0.0197014925373134	0.233695652173913	738	3	620	253	404	70	42	0.0040650406504065	0.6	0.0149191877331123	0.334645669291339
"Coleoptera"	146	5	"raw"	"max"	3	2663	634	1675	40	184	401	42	156	0.0238805970149254	0.228260869565217	738	5	620	253	404	70	41	0.0067750677506775	0.585714285714286	0.0186489846663904	0.326771653543307
"Coleoptera"	147	5	"raw"	"max"	4	2663	655	1675	53	184	401	42	148	0.0316417910447761	0.228260869565217	738	6	620	253	404	70	40	0.008130081300813	0.571428571428571	0.0244508910070452	0.322834645669291
"Coleoptera"	148	5	"raw"	"max"	5	2663	689	1675	71	184	401	42	137	0.0423880597014925	0.228260869565217	738	10	620	253	404	70	40	0.013550135501355	0.571428571428571	0.0335681723995027	0.322834645669291
"Coleoptera"	149	5	"raw"	"max"	6	2663	721	1675	83	184	401	41	124	0.0495522388059702	0.222826086956522	738	13	620	253	404	70	40	0.0176151761517615	0.571428571428571	0.0397845006216328	0.318897637795276
"Coleoptera"	150	5	"raw"	"max"	7	2663	748	1675	97	184	401	41	116	0.057910447761194	0.222826086956522	738	16	620	253	404	70	39	0.021680216802168	0.557142857142857	0.0468296726067136	0.31496062992126
"Coleoptera"	151	5	"raw"	"max"	8	2663	767	1675	108	184	401	41	111	0.0644776119402985	0.222826086956522	738	24	620	253	404	70	39	0.032520325203252	0.557142857142857	0.0547036883547451	0.31496062992126
"Coleoptera"	152	5	"raw"	"max"	9	2663	787	1675	122	184	401	41	109	0.0728358208955224	0.222826086956522	738	26	620	253	404	70	39	0.035230352303523	0.557142857142857	0.0613344384583506	0.31496062992126
"Coleoptera"	153	5	"raw"	"max"	10	2663	808	1675	135	184	401	39	103	0.0805970149253731	0.21195652173913	738	30	620	253	404	70	39	0.040650406504065	0.557142857142857	0.0683796104434314	0.307086614173228
"Coleoptera"	154	6	"raw"	"max"	2	2663	615	1675	33	184	401	41	167	0.0197014925373134	0.222826086956522	738	3	620	253	404	70	40	0.0040650406504065	0.571428571428571	0.0149191877331123	0.318897637795276
"Coleoptera"	155	6	"raw"	"max"	3	2663	633	1675	40	184	401	40	157	0.0238805970149254	0.217391304347826	738	5	620	253	404	70	39	0.0067750677506775	0.557142857142857	0.0186489846663904	0.311023622047244
"Coleoptera"	156	6	"raw"	"max"	4	2663	655	1675	53	184	401	40	148	0.0316417910447761	0.217391304347826	738	6	620	253	404	70	38	0.008130081300813	0.542857142857143	0.0244508910070452	0.307086614173228
"Coleoptera"	157	6	"raw"	"max"	5	2663	689	1675	71	184	401	40	137	0.0423880597014925	0.217391304347826	738	10	620	253	404	70	38	0.013550135501355	0.542857142857143	0.0335681723995027	0.307086614173228
"Coleoptera"	158	6	"raw"	"max"	6	2663	721	1675	83	184	401	39	124	0.0495522388059702	0.21195652173913	738	13	620	253	404	70	38	0.0176151761517615	0.542857142857143	0.0397845006216328	0.303149606299213
"Coleoptera"	159	6	"raw"	"max"	7	2663	747	1675	97	184	401	39	116	0.057910447761194	0.21195652173913	738	16	620	253	404	70	38	0.021680216802168	0.542857142857143	0.0468296726067136	0.303149606299213
"Coleoptera"	160	6	"raw"	"max"	8	2663	767	1675	108	184	401	39	110	0.0644776119402985	0.21195652173913	738	24	620	253	404	70	38	0.032520325203252	0.542857142857143	0.0547036883547451	0.303149606299213
"Coleoptera"	161	6	"raw"	"max"	9	2663	787	1675	122	184	401	39	108	0.0728358208955224	0.21195652173913	738	26	620	253	404	70	38	0.035230352303523	0.542857142857143	0.0613344384583506	0.303149606299213
"Coleoptera"	162	6	"raw"	"max"	10	2663	808	1675	135	184	401	37	102	0.0805970149253731	0.201086956521739	738	30	620	253	404	70	38	0.040650406504065	0.542857142857143	0.0683796104434314	0.295275590551181
"Coleoptera"	163	7	"raw"	"max"	2	2663	654	1675	35	184	401	28	148	0.0208955223880597	0.152173913043478	738	3	620	253	404	70	40	0.0040650406504065	0.571428571428571	0.015748031496063	0.267716535433071
"Coleoptera"	164	7	"raw"	"max"	3	2663	671	1675	42	184	401	27	138	0.0250746268656716	0.146739130434783	738	5	620	253	404	70	39	0.0067750677506775	0.557142857142857	0.0194778284293411	0.259842519685039
"Coleoptera"	165	7	"raw"	"max"	4	2663	692	1675	55	184	401	27	130	0.0328358208955224	0.146739130434783	738	6	620	253	404	70	38	0.008130081300813	0.542857142857143	0.0252797347699959	0.255905511811024
"Coleoptera"	166	7	"raw"	"max"	5	2663	726	1675	73	184	401	27	119	0.0435820895522388	0.146739130434783	738	10	620	253	404	70	38	0.013550135501355	0.542857142857143	0.0343970161624534	0.255905511811024
"Coleoptera"	167	7	"raw"	"max"	6	2663	758	1675	85	184	401	26	106	0.0507462686567164	0.141304347826087	738	13	620	253	404	70	38	0.0176151761517615	0.542857142857143	0.0406133443845835	0.251968503937008
"Coleoptera"	168	7	"raw"	"max"	7	2663	785	1675	99	184	401	26	98	0.0591044776119403	0.141304347826087	738	16	620	253	404	70	37	0.021680216802168	0.528571428571429	0.0476585163696643	0.248031496062992
"Coleoptera"	169	7	"raw"	"max"	8	2663	804	1675	110	184	401	26	93	0.0656716417910448	0.141304347826087	738	24	620	253	404	70	37	0.032520325203252	0.528571428571429	0.0555325321176958	0.248031496062992
"Coleoptera"	170	7	"raw"	"max"	9	2663	824	1675	124	184	401	26	91	0.0740298507462687	0.141304347826087	738	26	620	253	404	70	37	0.035230352303523	0.528571428571429	0.0621632822213013	0.248031496062992
"Coleoptera"	171	7	"raw"	"max"	10	2663	845	1675	137	184	401	24	85	0.0817910447761194	0.130434782608696	738	30	620	253	404	70	37	0.040650406504065	0.528571428571429	0.0692084542063821	0.240157480314961
"Coleoptera"	172	8	"raw"	"max"	2	2663	653	1675	35	184	401	27	149	0.0208955223880597	0.146739130434783	738	3	620	253	404	70	38	0.0040650406504065	0.542857142857143	0.015748031496063	0.255905511811024
"Coleoptera"	173	8	"raw"	"max"	3	2663	671	1675	42	184	401	26	139	0.0250746268656716	0.141304347826087	738	5	620	253	404	70	37	0.0067750677506775	0.528571428571429	0.0194778284293411	0.248031496062992
"Coleoptera"	174	8	"raw"	"max"	4	2663	693	1675	55	184	401	26	130	0.0328358208955224	0.141304347826087	738	6	620	253	404	70	36	0.008130081300813	0.514285714285714	0.0252797347699959	0.244094488188976
"Coleoptera"	175	8	"raw"	"max"	5	2663	727	1675	73	184	401	26	119	0.0435820895522388	0.141304347826087	738	10	620	253	404	70	36	0.013550135501355	0.514285714285714	0.0343970161624534	0.244094488188976
"Coleoptera"	176	8	"raw"	"max"	6	2663	759	1675	85	184	401	25	106	0.0507462686567164	0.135869565217391	738	13	620	253	404	70	36	0.0176151761517615	0.514285714285714	0.0406133443845835	0.240157480314961
"Coleoptera"	177	8	"raw"	"max"	7	2663	785	1675	99	184	401	25	98	0.0591044776119403	0.135869565217391	738	16	620	253	404	70	36	0.021680216802168	0.514285714285714	0.0476585163696643	0.240157480314961
"Coleoptera"	178	8	"raw"	"max"	8	2663	805	1675	110	184	401	25	92	0.0656716417910448	0.135869565217391	738	24	620	253	404	70	36	0.032520325203252	0.514285714285714	0.0555325321176958	0.240157480314961
"Coleoptera"	179	8	"raw"	"max"	9	2663	825	1675	124	184	401	25	90	0.0740298507462687	0.135869565217391	738	26	620	253	404	70	36	0.035230352303523	0.514285714285714	0.0621632822213013	0.240157480314961
"Coleoptera"	180	8	"raw"	"max"	10	2663	846	1675	137	184	401	23	84	0.0817910447761194	0.125	738	30	620	253	404	70	36	0.040650406504065	0.514285714285714	0.0692084542063821	0.232283464566929
"Coleoptera"	181	9	"raw"	"max"	2	2663	636	1675	31	184	401	33	153	0.0185074626865672	0.179347826086957	738	2	620	253	404	70	41	0.002710027100271	0.585714285714286	0.0136759220886863	0.291338582677165
"Coleoptera"	182	9	"raw"	"max"	3	2663	653	1675	38	184	401	32	143	0.0226865671641791	0.173913043478261	738	4	620	253	404	70	40	0.005420054200542	0.571428571428571	0.0174057190219644	0.283464566929134
"Coleoptera"	183	9	"raw"	"max"	4	2663	674	1675	51	184	401	32	135	0.0304477611940299	0.173913043478261	738	5	620	253	404	70	39	0.0067750677506775	0.557142857142857	0.0232076253626191	0.279527559055118
"Coleoptera"	184	9	"raw"	"max"	5	2663	708	1675	69	184	401	32	124	0.0411940298507463	0.173913043478261	738	9	620	253	404	70	39	0.0121951219512195	0.557142857142857	0.0323249067550767	0.279527559055118
"Coleoptera"	185	9	"raw"	"max"	6	2663	740	1675	81	184	401	31	111	0.0483582089552239	0.168478260869565	738	12	620	253	404	70	39	0.016260162601626	0.557142857142857	0.0385412349772068	0.275590551181102
"Coleoptera"	186	9	"raw"	"max"	7	2663	767	1675	95	184	401	31	103	0.0567164179104478	0.168478260869565	738	15	620	253	404	70	38	0.0203252032520325	0.542857142857143	0.0455864069622876	0.271653543307087
"Coleoptera"	187	9	"raw"	"max"	8	2663	786	1675	106	184	401	31	98	0.0632835820895522	0.168478260869565	738	23	620	253	404	70	38	0.0311653116531165	0.542857142857143	0.0534604227103191	0.271653543307087
"Coleoptera"	188	9	"raw"	"max"	9	2663	806	1675	120	184	401	31	96	0.0716417910447761	0.168478260869565	738	25	620	253	404	70	38	0.0338753387533875	0.542857142857143	0.0600911728139246	0.271653543307087
"Coleoptera"	189	9	"raw"	"max"	10	2663	827	1675	133	184	401	29	90	0.0794029850746269	0.157608695652174	738	29	620	253	404	70	38	0.0392953929539295	0.542857142857143	0.0671363447990054	0.263779527559055
"Coleoptera"	190	10	"raw"	"max"	2	2663	631	1675	31	184	401	34	156	0.0185074626865672	0.184782608695652	738	2	620	253	404	70	40	0.002710027100271	0.571428571428571	0.0136759220886863	0.291338582677165
"Coleoptera"	191	10	"raw"	"max"	3	2663	649	1675	38	184	401	33	146	0.0226865671641791	0.179347826086957	738	4	620	253	404	70	39	0.005420054200542	0.557142857142857	0.0174057190219644	0.283464566929134
"Coleoptera"	192	10	"raw"	"max"	4	2663	671	1675	51	184	401	33	137	0.0304477611940299	0.179347826086957	738	5	620	253	404	70	38	0.0067750677506775	0.542857142857143	0.0232076253626191	0.279527559055118
"Coleoptera"	193	10	"raw"	"max"	5	2663	705	1675	69	184	401	33	126	0.0411940298507463	0.179347826086957	738	9	620	253	404	70	38	0.0121951219512195	0.542857142857143	0.0323249067550767	0.279527559055118
"Coleoptera"	194	10	"raw"	"max"	6	2663	737	1675	81	184	401	32	113	0.0483582089552239	0.173913043478261	738	12	620	253	404	70	38	0.016260162601626	0.542857142857143	0.0385412349772068	0.275590551181102
"Coleoptera"	195	10	"raw"	"max"	7	2663	763	1675	95	184	401	32	105	0.0567164179104478	0.173913043478261	738	15	620	253	404	70	38	0.0203252032520325	0.542857142857143	0.0455864069622876	0.275590551181102
"Coleoptera"	196	10	"raw"	"max"	8	2663	783	1675	106	184	401	32	99	0.0632835820895522	0.173913043478261	738	23	620	253	404	70	38	0.0311653116531165	0.542857142857143	0.0534604227103191	0.275590551181102
"Coleoptera"	197	10	"raw"	"max"	9	2663	803	1675	120	184	401	32	97	0.0716417910447761	0.173913043478261	738	25	620	253	404	70	38	0.0338753387533875	0.542857142857143	0.0600911728139246	0.275590551181102
"Coleoptera"	198	10	"raw"	"max"	10	2663	824	1675	133	184	401	30	91	0.0794029850746269	0.16304347826087	738	29	620	253	404	70	38	0.0392953929539295	0.542857142857143	0.0671363447990054	0.267716535433071
"Coleoptera"	199	11	"raw"	"max"	2	2663	647	1675	34	184	401	32	152	0.0202985074626866	0.173913043478261	738	3	620	253	404	70	40	0.0040650406504065	0.571428571428571	0.0153336096145876	0.283464566929134
"Coleoptera"	200	11	"raw"	"max"	3	2663	664	1675	41	184	401	31	142	0.0244776119402985	0.168478260869565	738	5	620	253	404	70	39	0.0067750677506775	0.557142857142857	0.0190634065478657	0.275590551181102
"Coleoptera"	201	11	"raw"	"max"	4	2663	685	1675	54	184	401	31	134	0.0322388059701493	0.168478260869565	738	6	620	253	404	70	38	0.008130081300813	0.542857142857143	0.0248653128885205	0.271653543307087
"Coleoptera"	202	11	"raw"	"max"	5	2663	719	1675	72	184	401	31	123	0.0429850746268657	0.168478260869565	738	10	620	253	404	70	38	0.013550135501355	0.542857142857143	0.033982594280978	0.271653543307087
