"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Plecoptera"	50	6	"calibrated"	"sum"	6	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	51	6	"calibrated"	"sum"	7	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	52	6	"calibrated"	"sum"	8	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	53	6	"calibrated"	"sum"	9	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	54	6	"calibrated"	"sum"	10	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	55	7	"calibrated"	"sum"	2	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	56	7	"calibrated"	"sum"	3	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	57	7	"calibrated"	"sum"	4	64	28	38	6	9	1	0.157894736842105	0.111111111111111
"Plecoptera"	58	7	"calibrated"	"sum"	5	64	28	38	6	9	1	0.157894736842105	0.111111111111111
"Plecoptera"	59	7	"calibrated"	"sum"	6	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	60	7	"calibrated"	"sum"	7	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	61	7	"calibrated"	"sum"	8	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	62	7	"calibrated"	"sum"	9	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	63	7	"calibrated"	"sum"	10	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	64	8	"calibrated"	"sum"	2	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	65	8	"calibrated"	"sum"	3	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	66	8	"calibrated"	"sum"	4	64	28	38	6	9	1	0.157894736842105	0.111111111111111
"Plecoptera"	67	8	"calibrated"	"sum"	5	64	28	38	6	9	1	0.157894736842105	0.111111111111111
"Plecoptera"	68	8	"calibrated"	"sum"	6	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	69	8	"calibrated"	"sum"	7	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	70	8	"calibrated"	"sum"	8	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	71	8	"calibrated"	"sum"	9	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	72	8	"calibrated"	"sum"	10	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	73	9	"calibrated"	"sum"	2	64	25	38	4	9	2	0.105263157894737	0.222222222222222
"Plecoptera"	74	9	"calibrated"	"sum"	3	64	25	38	4	9	2	0.105263157894737	0.222222222222222
"Plecoptera"	75	9	"calibrated"	"sum"	4	64	26	38	4	9	1	0.105263157894737	0.111111111111111
"Plecoptera"	76	9	"calibrated"	"sum"	5	64	26	38	4	9	1	0.105263157894737	0.111111111111111
"Plecoptera"	77	9	"calibrated"	"sum"	6	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	78	9	"calibrated"	"sum"	7	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	79	9	"calibrated"	"sum"	8	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	80	9	"calibrated"	"sum"	9	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	81	9	"calibrated"	"sum"	10	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	82	10	"calibrated"	"sum"	2	64	25	38	4	9	2	0.105263157894737	0.222222222222222
"Plecoptera"	83	10	"calibrated"	"sum"	3	64	25	38	4	9	2	0.105263157894737	0.222222222222222
"Plecoptera"	84	10	"calibrated"	"sum"	4	64	26	38	4	9	1	0.105263157894737	0.111111111111111
"Plecoptera"	85	10	"calibrated"	"sum"	5	64	26	38	4	9	1	0.105263157894737	0.111111111111111
"Plecoptera"	86	10	"calibrated"	"sum"	6	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	87	10	"calibrated"	"sum"	7	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	88	10	"calibrated"	"sum"	8	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	89	10	"calibrated"	"sum"	9	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	90	10	"calibrated"	"sum"	10	64	27	38	5	9	1	0.131578947368421	0.111111111111111
"Plecoptera"	91	11	"calibrated"	"sum"	2	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	92	11	"calibrated"	"sum"	3	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	93	11	"calibrated"	"sum"	4	64	28	38	6	9	1	0.157894736842105	0.111111111111111
"Plecoptera"	94	11	"calibrated"	"sum"	5	64	28	38	6	9	1	0.157894736842105	0.111111111111111
"Plecoptera"	95	11	"calibrated"	"sum"	6	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	96	11	"calibrated"	"sum"	7	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	97	11	"calibrated"	"sum"	8	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	98	11	"calibrated"	"sum"	9	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	99	11	"calibrated"	"sum"	10	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	100	12	"calibrated"	"sum"	2	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	101	12	"calibrated"	"sum"	3	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	102	12	"calibrated"	"sum"	4	64	28	38	6	9	1	0.157894736842105	0.111111111111111
"Plecoptera"	103	12	"calibrated"	"sum"	5	64	28	38	6	9	1	0.157894736842105	0.111111111111111
"Plecoptera"	104	12	"calibrated"	"sum"	6	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	105	12	"calibrated"	"sum"	7	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	106	12	"calibrated"	"sum"	8	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	107	12	"calibrated"	"sum"	9	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Plecoptera"	108	12	"calibrated"	"sum"	10	64	29	38	7	9	1	0.184210526315789	0.111111111111111
"Psocodea"	1	1	"calibrated"	"sum"	2	131	31	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	2	1	"calibrated"	"sum"	3	131	34	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	3	1	"calibrated"	"sum"	4	131	38	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	4	1	"calibrated"	"sum"	5	131	41	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	5	1	"calibrated"	"sum"	6	131	42	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	6	1	"calibrated"	"sum"	7	131	44	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	7	1	"calibrated"	"sum"	8	131	46	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	8	1	"calibrated"	"sum"	9	131	48	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	9	1	"calibrated"	"sum"	10	131	48	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	10	2	"calibrated"	"sum"	2	131	31	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	11	2	"calibrated"	"sum"	3	131	34	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	12	2	"calibrated"	"sum"	4	131	38	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	13	2	"calibrated"	"sum"	5	131	41	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	14	2	"calibrated"	"sum"	6	131	42	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	15	2	"calibrated"	"sum"	7	131	44	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	16	2	"calibrated"	"sum"	8	131	46	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	17	2	"calibrated"	"sum"	9	131	48	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	18	2	"calibrated"	"sum"	10	131	48	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	19	3	"calibrated"	"sum"	2	131	29	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	20	3	"calibrated"	"sum"	3	131	32	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	21	3	"calibrated"	"sum"	4	131	36	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	22	3	"calibrated"	"sum"	5	131	39	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	23	3	"calibrated"	"sum"	6	131	40	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	24	3	"calibrated"	"sum"	7	131	42	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	25	3	"calibrated"	"sum"	8	131	44	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	26	3	"calibrated"	"sum"	9	131	46	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	27	3	"calibrated"	"sum"	10	131	46	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	28	4	"calibrated"	"sum"	2	131	29	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	29	4	"calibrated"	"sum"	3	131	32	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	30	4	"calibrated"	"sum"	4	131	36	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	31	4	"calibrated"	"sum"	5	131	39	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	32	4	"calibrated"	"sum"	6	131	40	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	33	4	"calibrated"	"sum"	7	131	42	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	34	4	"calibrated"	"sum"	8	131	44	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	35	4	"calibrated"	"sum"	9	131	46	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	36	4	"calibrated"	"sum"	10	131	46	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	37	5	"calibrated"	"sum"	2	131	29	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	38	5	"calibrated"	"sum"	3	131	32	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	39	5	"calibrated"	"sum"	4	131	36	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	40	5	"calibrated"	"sum"	5	131	39	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	41	5	"calibrated"	"sum"	6	131	40	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	42	5	"calibrated"	"sum"	7	131	42	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	43	5	"calibrated"	"sum"	8	131	44	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	44	5	"calibrated"	"sum"	9	131	46	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	45	5	"calibrated"	"sum"	10	131	46	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	46	6	"calibrated"	"sum"	2	131	29	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	47	6	"calibrated"	"sum"	3	131	32	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	48	6	"calibrated"	"sum"	4	131	36	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	49	6	"calibrated"	"sum"	5	131	39	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	50	6	"calibrated"	"sum"	6	131	40	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	51	6	"calibrated"	"sum"	7	131	42	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	52	6	"calibrated"	"sum"	8	131	44	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	53	6	"calibrated"	"sum"	9	131	46	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	54	6	"calibrated"	"sum"	10	131	46	67	2	15	6	0.0298507462686567	0.4
"Psocodea"	55	7	"calibrated"	"sum"	2	131	32	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	56	7	"calibrated"	"sum"	3	131	35	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	57	7	"calibrated"	"sum"	4	131	39	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	58	7	"calibrated"	"sum"	5	131	42	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	59	7	"calibrated"	"sum"	6	131	43	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	60	7	"calibrated"	"sum"	7	131	45	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	61	7	"calibrated"	"sum"	8	131	47	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	62	7	"calibrated"	"sum"	9	131	49	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	63	7	"calibrated"	"sum"	10	131	49	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	64	8	"calibrated"	"sum"	2	131	32	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	65	8	"calibrated"	"sum"	3	131	35	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	66	8	"calibrated"	"sum"	4	131	39	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	67	8	"calibrated"	"sum"	5	131	42	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	68	8	"calibrated"	"sum"	6	131	43	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	69	8	"calibrated"	"sum"	7	131	45	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	70	8	"calibrated"	"sum"	8	131	47	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	71	8	"calibrated"	"sum"	9	131	49	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	72	8	"calibrated"	"sum"	10	131	49	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	73	9	"calibrated"	"sum"	2	131	31	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	74	9	"calibrated"	"sum"	3	131	34	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	75	9	"calibrated"	"sum"	4	131	38	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	76	9	"calibrated"	"sum"	5	131	41	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	77	9	"calibrated"	"sum"	6	131	42	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	78	9	"calibrated"	"sum"	7	131	44	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	79	9	"calibrated"	"sum"	8	131	46	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	80	9	"calibrated"	"sum"	9	131	48	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	81	9	"calibrated"	"sum"	10	131	48	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	82	10	"calibrated"	"sum"	2	131	31	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	83	10	"calibrated"	"sum"	3	131	34	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	84	10	"calibrated"	"sum"	4	131	38	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	85	10	"calibrated"	"sum"	5	131	41	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	86	10	"calibrated"	"sum"	6	131	42	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	87	10	"calibrated"	"sum"	7	131	44	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	88	10	"calibrated"	"sum"	8	131	46	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	89	10	"calibrated"	"sum"	9	131	48	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	90	10	"calibrated"	"sum"	10	131	48	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	91	11	"calibrated"	"sum"	2	131	32	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	92	11	"calibrated"	"sum"	3	131	35	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	93	11	"calibrated"	"sum"	4	131	39	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	94	11	"calibrated"	"sum"	5	131	42	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	95	11	"calibrated"	"sum"	6	131	43	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	96	11	"calibrated"	"sum"	7	131	45	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	97	11	"calibrated"	"sum"	8	131	47	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	98	11	"calibrated"	"sum"	9	131	49	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	99	11	"calibrated"	"sum"	10	131	49	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	100	12	"calibrated"	"sum"	2	131	32	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	101	12	"calibrated"	"sum"	3	131	35	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	102	12	"calibrated"	"sum"	4	131	39	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	103	12	"calibrated"	"sum"	5	131	42	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	104	12	"calibrated"	"sum"	6	131	43	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	105	12	"calibrated"	"sum"	7	131	45	67	3	15	7	0.0447761194029851	0.466666666666667
"Psocodea"	106	12	"calibrated"	"sum"	8	131	47	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	107	12	"calibrated"	"sum"	9	131	49	67	3	15	6	0.0447761194029851	0.4
"Psocodea"	108	12	"calibrated"	"sum"	10	131	49	67	3	15	6	0.0447761194029851	0.4
"Symphypleona"	1	1	"calibrated"	"sum"	2	239	98	70	4	24	11	0.0571428571428571	0.458333333333333
"Symphypleona"	2	1	"calibrated"	"sum"	3	239	98	70	4	24	11	0.0571428571428571	0.458333333333333
"Symphypleona"	3	1	"calibrated"	"sum"	4	239	98	70	4	24	11	0.0571428571428571	0.458333333333333
"Symphypleona"	4	1	"calibrated"	"sum"	5	239	99	70	5	24	11	0.0714285714285714	0.458333333333333
"Symphypleona"	5	1	"calibrated"	"sum"	6	239	99	70	5	24	11	0.0714285714285714	0.458333333333333
"Symphypleona"	6	1	"calibrated"	"sum"	7	239	99	70	5	24	11	0.0714285714285714	0.458333333333333
"Symphypleona"	7	1	"calibrated"	"sum"	8	239	100	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	8	1	"calibrated"	"sum"	9	239	101	70	6	24	10	0.0857142857142857	0.416666666666667
"Symphypleona"	9	1	"calibrated"	"sum"	10	239	101	70	6	24	10	0.0857142857142857	0.416666666666667
"Symphypleona"	10	2	"calibrated"	"sum"	2	239	98	70	4	24	10	0.0571428571428571	0.416666666666667
"Symphypleona"	11	2	"calibrated"	"sum"	3	239	98	70	4	24	10	0.0571428571428571	0.416666666666667
"Symphypleona"	12	2	"calibrated"	"sum"	4	239	98	70	4	24	10	0.0571428571428571	0.416666666666667
"Symphypleona"	13	2	"calibrated"	"sum"	5	239	99	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	14	2	"calibrated"	"sum"	6	239	99	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	15	2	"calibrated"	"sum"	7	239	99	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	16	2	"calibrated"	"sum"	8	239	100	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	17	2	"calibrated"	"sum"	9	239	101	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	18	2	"calibrated"	"sum"	10	239	101	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	19	3	"calibrated"	"sum"	2	239	100	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	20	3	"calibrated"	"sum"	3	239	100	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	21	3	"calibrated"	"sum"	4	239	100	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	22	3	"calibrated"	"sum"	5	239	101	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	23	3	"calibrated"	"sum"	6	239	101	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	24	3	"calibrated"	"sum"	7	239	101	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	25	3	"calibrated"	"sum"	8	239	102	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	26	3	"calibrated"	"sum"	9	239	103	70	7	24	8	0.1	0.333333333333333
"Symphypleona"	27	3	"calibrated"	"sum"	10	239	103	70	7	24	8	0.1	0.333333333333333
"Symphypleona"	28	4	"calibrated"	"sum"	2	239	101	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	29	4	"calibrated"	"sum"	3	239	101	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	30	4	"calibrated"	"sum"	4	239	101	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	31	4	"calibrated"	"sum"	5	239	102	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	32	4	"calibrated"	"sum"	6	239	102	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	33	4	"calibrated"	"sum"	7	239	102	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	34	4	"calibrated"	"sum"	8	239	103	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	35	4	"calibrated"	"sum"	9	239	104	70	7	24	8	0.1	0.333333333333333
"Symphypleona"	36	4	"calibrated"	"sum"	10	239	104	70	7	24	8	0.1	0.333333333333333
"Symphypleona"	37	5	"calibrated"	"sum"	2	239	102	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	38	5	"calibrated"	"sum"	3	239	102	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	39	5	"calibrated"	"sum"	4	239	102	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	40	5	"calibrated"	"sum"	5	239	103	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	41	5	"calibrated"	"sum"	6	239	103	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	42	5	"calibrated"	"sum"	7	239	103	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	43	5	"calibrated"	"sum"	8	239	104	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	44	5	"calibrated"	"sum"	9	239	105	70	7	24	8	0.1	0.333333333333333
"Symphypleona"	45	5	"calibrated"	"sum"	10	239	105	70	7	24	8	0.1	0.333333333333333
"Symphypleona"	46	6	"calibrated"	"sum"	2	239	103	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	47	6	"calibrated"	"sum"	3	239	103	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	48	6	"calibrated"	"sum"	4	239	103	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	49	6	"calibrated"	"sum"	5	239	104	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	50	6	"calibrated"	"sum"	6	239	104	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	51	6	"calibrated"	"sum"	7	239	104	70	6	24	9	0.0857142857142857	0.375
"Symphypleona"	52	6	"calibrated"	"sum"	8	239	105	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	53	6	"calibrated"	"sum"	9	239	106	70	7	24	8	0.1	0.333333333333333
"Symphypleona"	54	6	"calibrated"	"sum"	10	239	106	70	7	24	8	0.1	0.333333333333333
"Symphypleona"	55	7	"calibrated"	"sum"	2	239	105	70	5	24	8	0.0714285714285714	0.333333333333333
"Symphypleona"	56	7	"calibrated"	"sum"	3	239	105	70	5	24	8	0.0714285714285714	0.333333333333333
"Symphypleona"	57	7	"calibrated"	"sum"	4	239	105	70	5	24	8	0.0714285714285714	0.333333333333333
"Symphypleona"	58	7	"calibrated"	"sum"	5	239	106	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	59	7	"calibrated"	"sum"	6	239	106	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	60	7	"calibrated"	"sum"	7	239	106	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	61	7	"calibrated"	"sum"	8	239	107	70	6	24	7	0.0857142857142857	0.291666666666667
"Symphypleona"	62	7	"calibrated"	"sum"	9	239	108	70	7	24	7	0.1	0.291666666666667
"Symphypleona"	63	7	"calibrated"	"sum"	10	239	108	70	7	24	7	0.1	0.291666666666667
"Symphypleona"	64	8	"calibrated"	"sum"	2	239	106	70	5	24	8	0.0714285714285714	0.333333333333333
"Symphypleona"	65	8	"calibrated"	"sum"	3	239	106	70	5	24	8	0.0714285714285714	0.333333333333333
"Symphypleona"	66	8	"calibrated"	"sum"	4	239	106	70	5	24	8	0.0714285714285714	0.333333333333333
"Symphypleona"	67	8	"calibrated"	"sum"	5	239	107	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	68	8	"calibrated"	"sum"	6	239	107	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	69	8	"calibrated"	"sum"	7	239	107	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	70	8	"calibrated"	"sum"	8	239	108	70	6	24	7	0.0857142857142857	0.291666666666667
"Symphypleona"	71	8	"calibrated"	"sum"	9	239	109	70	7	24	7	0.1	0.291666666666667
"Symphypleona"	72	8	"calibrated"	"sum"	10	239	109	70	7	24	7	0.1	0.291666666666667
"Symphypleona"	73	9	"calibrated"	"sum"	2	239	98	70	4	24	11	0.0571428571428571	0.458333333333333
"Symphypleona"	74	9	"calibrated"	"sum"	3	239	98	70	4	24	11	0.0571428571428571	0.458333333333333
"Symphypleona"	75	9	"calibrated"	"sum"	4	239	98	70	4	24	11	0.0571428571428571	0.458333333333333
"Symphypleona"	76	9	"calibrated"	"sum"	5	239	99	70	5	24	11	0.0714285714285714	0.458333333333333
"Symphypleona"	77	9	"calibrated"	"sum"	6	239	99	70	5	24	11	0.0714285714285714	0.458333333333333
"Symphypleona"	78	9	"calibrated"	"sum"	7	239	99	70	5	24	11	0.0714285714285714	0.458333333333333
"Symphypleona"	79	9	"calibrated"	"sum"	8	239	100	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	80	9	"calibrated"	"sum"	9	239	101	70	6	24	10	0.0857142857142857	0.416666666666667
"Symphypleona"	81	9	"calibrated"	"sum"	10	239	101	70	6	24	10	0.0857142857142857	0.416666666666667
"Symphypleona"	82	10	"calibrated"	"sum"	2	239	98	70	4	24	10	0.0571428571428571	0.416666666666667
"Symphypleona"	83	10	"calibrated"	"sum"	3	239	98	70	4	24	10	0.0571428571428571	0.416666666666667
"Symphypleona"	84	10	"calibrated"	"sum"	4	239	98	70	4	24	10	0.0571428571428571	0.416666666666667
"Symphypleona"	85	10	"calibrated"	"sum"	5	239	99	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	86	10	"calibrated"	"sum"	6	239	99	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	87	10	"calibrated"	"sum"	7	239	99	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	88	10	"calibrated"	"sum"	8	239	100	70	5	24	9	0.0714285714285714	0.375
"Symphypleona"	89	10	"calibrated"	"sum"	9	239	101	70	6	24	9	0.0857142857142857	0.375
